学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1154,排球,2,84,,94,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2013-2014-2)-11-08010027-2,2013-2014
1154,MySQL数据库,3,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1154,数学实验,1,90,,94,NA,92,,92,NA,,NA,4.2,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1154,动态网站开发网页设计项目,2,,,,71,71,,71,NA,,NA,2.1,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1154,动态网站开发,4.5,85,,63,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1154,统一建模语言,2,80,,70,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1154,网页程序设计,3,94,,60,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1154,单片机技术,3,83,,79,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1154,图像处理技术,2,85,,82,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1154,音视频处理,2,77.5,,87,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1154,.NET程序设计,3.5,92.5,,80,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1154,动画制作技术,2,90,,86,NA,88,,88,NA,,NA,3.8,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1154,无线传感器网络,2.5,90,,88,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1154,测试工具,3,90,,91.5,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1154,毕业设计,6,,,73,NA,73,,73,NA,,NA,2.3,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1154,岗前培训,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1154,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1158,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49273,2012-2013
1158,马克思主义基本原理,2,,,,NA,73,,73,NA,,NA,2.3,公共基础课,,NA,(2012-2013-1)-03011001-49272,2012-2013
1158,大学英语,4,,,,NA,75.1,,75.1,NA,,NA,2.51,公共课,,NA,(2012-2013-1)-04132060-49274,2012-2013
1158,高等数学,5,,,,NA,75.6,,75.6,NA,,NA,2.56,专业基础课,,NA,(2012-2013-1)-07132016-49277,2012-2013
1158,线性代数,3,,,,NA,76,,76,NA,,NA,2.6,专业基础课,,NA,(2012-2013-1)-07132103-49278,2012-2013
1158,程序设计基础(C语言),4,,,,NA,80.4,,80.4,NA,,NA,3.04,专业必修课,,NA,(2012-2013-1)-05011049-49275,2012-2013
1158,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49279,2012-2013
1158,心理健康教育,2,,,,NA,88,,88,NA,,NA,3.8,公共课,,NA,(2012-2013-1)-10332063-49280,2012-2013
1158,计算机导论,2,,,,NA,95,,95,NA,,NA,4.5,公共必修课,,NA,(2012-2013-1)-05132035-49276,2012-2013
1158,通信技术与现代生活,2,,,86,NA,86,,86,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-05021014-05080007-1,2012-2013
1158,大学英语(2),4,91,97.5,56,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1158,程序设计基础项目,1.5,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1158,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1158,高等数学(2),5,75,,62,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1158,大学物理(1),4,83,,63,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1158,数据结构,4,87,,57,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1158,电路原理,2,97,,63,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1158,离散数学,4,100,,77,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1158,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1158,思想道德修养与法律基础,2,95,,83,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1158,公共体育,1,,,88,NA,88,,88,NA,,NA,3.8,公共基础课,,0,(2012-2013-2)-08132037-08010010-7,2012-2013
1158,用经济学智慧解读中国,2,,,73.8,NA,73.8,,73.8,NA,,NA,NA,网络公共选修课,经济与社会,0,(2013-2014-1)-10000053-jz100007-2,2013-2014
1158,办公自动化软件高级应用,2,0,,0,NA,0,,0,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05011024-10030068-1,2013-2014
1158,网页制作及网站开发技术,2,90,,75,NA,81,,81,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000020-05010001-1,2013-2014
1158,Excel在经济管理中的应用,2,,,0,NA,,缺考,NA,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000026-10030081-2,2013-2014
1158,大学物理实验,1,,,,66,66,,66,NA,,NA,1.6,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1158,模拟电子技术,3,94,,49,NA,72,,72,NA,,NA,2.2,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1158,电子电工实习,1,,,,73,73,,73,NA,,NA,2.3,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1158,毛泽东思想和中国特色社会主义理论体系概论,4,88,,65,NA,74,,74,NA,,NA,2.4,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1158,大学英语（五）,4,91,,58,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1158,大学物理(2),2,71,,81,NA,78,,78,NA,,NA,2.8,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1158,面向对象程序设计(C++),3,100,,66,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1158,概率论与数理统计,3,96,,73,NA,82,,82,NA,,NA,3.2,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1158,物联网概论,2,85,,84,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1158,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1158,羽毛球,2,92,,90,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-1)-13-20130801-9,2013-2014
1158,面向对象程序设计课程设计,1.5,,,,94,94,,94,NA,,NA,4.4,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1158,大学英语（四）,4,81,,43,NA,62,,62,NA,,NA,1.2,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1158,计算机网络基础,4,95,,43,NA,64,,64,NA,,NA,1.4,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1158,中国近代史纲要,2,89,,54,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1158,Linux程序设计,4,95,,68,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1158,数学实验,1,90,,88,NA,89,,89,NA,,NA,3.9,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1158,数字逻辑,3,85,,93.5,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1158,乒乓球,2,89,,92,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-2)-10-20130801-1,2013-2014
1158,MySQL数据库,3,100,,97,NA,98,,98,NA,,NA,4.8,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1158,RFID技术与应用,2.5,79,,76,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1158,音视频处理,2,77.5,,82,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1158,图像处理技术,2,85,,82,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1158,短距离无线通信技术,2.5,85,,87,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1158,传感器技术与应用,2.5,90,,88,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1158,单片机技术,3,95,,92,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1158,嵌入式程序设计,4.5,96,,93,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1158,数据获取与处理嵌入式程序开发,2,,,96,NA,96,,96,NA,,NA,4.6,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1158,动画制作技术,2,90,,82,NA,85,,85,NA,,NA,3.5,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1158,可视化程序设计,1.5,,,90,NA,90,,90,NA,,NA,4,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1158,可视化程序设计(QT),3.5,90,92,90,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1158,无线传感器网络,2.5,95,,95,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1158,物联网通信与组网技术,3,100,,95,NA,97,,97,NA,,NA,4.7,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1158,岗前培训,3,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1158,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1158,毕业设计,6,,,92.4,NA,92,,92,NA,,NA,4.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1162,线性代数,3,,,,NA,62,,62,NA,,NA,1.2,专业基础课,,NA,(2012-2013-1)-07132103-49316,2012-2013
1162,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49311,2012-2013
1162,大学英语,4,,,,NA,65,,65,NA,,NA,1.5,公共课,,NA,(2012-2013-1)-04132060-49312,2012-2013
1162,马克思主义基本原理,2,,,,NA,80.2,,80.2,NA,,NA,3.02,公共基础课,,NA,(2012-2013-1)-03011001-49310,2012-2013
1162,程序设计基础(C语言),4,,,,NA,82.2,,82.2,NA,,NA,3.22,专业必修课,,NA,(2012-2013-1)-05011049-49313,2012-2013
1162,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49314,2012-2013
1162,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49317,2012-2013
1162,心理健康教育,2,,,,NA,88.2,,88.2,NA,,NA,3.82,公共课,,NA,(2012-2013-1)-10332063-49318,2012-2013
1162,高等数学,5,,,,NA,91.7,,91.7,NA,,NA,4.17,专业基础课,,NA,(2012-2013-1)-07132016-49315,2012-2013
1162,公共体育,1,,,65.1,NA,65,,65,NA,,NA,1.5,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08080002-4,2012-2013
1162,法经济学,2,66,,63,NA,64,,64,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-03041015-05010016-1,2012-2013
1162,大学英语(2),4,98,85,48.5,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1162,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1162,程序设计基础项目,1.5,,,93,NA,93,,93,NA,,NA,4.3,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1162,大学物理(1),4,65,,42,NA,49,,49,69,,NA,1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1162,数据结构,4,94,,47,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1162,电路原理,2,97,,61,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1162,离散数学,4,93,,71,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1162,高等数学(2),5,85,,75,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1162,思想道德修养与法律基础,2,95,,76,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1162,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1162,程序设计基础,2,86,90,92,NA,90,,90,NA,,NA,4,公共任选课,科学与技术,0,(2013-2014-1)-10402063-05010038-2,2013-2014
1162,网页制作及网站开发技术,2,70,,75,NA,73,,73,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000020-05010001-1,2013-2014
1162,Excel在经济管理中的应用,2,,,0,NA,,缺考,NA,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000026-10030081-2,2013-2014
1162,大学物理实验,1,,,,64,64,,64,NA,,NA,1.4,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1162,模拟电子技术,3,88,,44,NA,66,,66,NA,,NA,1.6,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1162,大学英语（五）,4,88,,49,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1162,电子电工实习,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1162,概率论与数理统计,3,94,,63,NA,75,,75,NA,,NA,2.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1162,毛泽东思想和中国特色社会主义理论体系概论,4,86,,68,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1162,大学物理(2),2,69,,79,NA,76,,76,NA,,NA,2.6,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1162,足球,2,85,,70,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1162,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1162,物联网概论,2,85,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1162,面向对象程序设计(C++),3,100,,88,NA,93,,93,NA,,NA,4.3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1162,面向对象程序设计课程设计,1.5,,,,96,96,,96,NA,,NA,4.6,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1162,计算机网络基础,4,98,,35,NA,60,,60,NA,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1162,中国近代史纲要,2,89,,49,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1162,大学英语（四）,4,90,,45,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1162,足球,2,76,,70,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1162,Linux程序设计,4,91,,72,NA,80,,80,NA,,NA,3,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1162,数学实验,1,90,,84,NA,87,,87,NA,,NA,3.7,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1162,数字逻辑,3,85,,92,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1162,MySQL数据库,3,90,,94,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1162,单片机技术,3,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1162,动态网站开发网页设计项目,2,,,,NA,,免考,NA,NA,,NA,NA,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1162,计算机组织与结构,4,,,65,NA,65,,65,NA,,NA,1.5,专业任选课,,NA,(2014-2015-1)-80000019-,2014-2015
1162,Web动态网页设计,2,,,72,NA,72,,72,NA,,NA,2.2,专业任选课,,NA,(2014-2015-1)-80000018-,2014-2015
1162,嵌入式系统设计,3,,,73,NA,73,,73,NA,,NA,2.3,专业限选课,,NA,(2014-2015-1)-80000023-,2014-2015
1162,算法分析与设计,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,NA,(2014-2015-1)-80000017-,2014-2015
1162,软件工程,3,,,79,NA,79,,79,NA,,NA,2.9,专业必修课,,NA,(2014-2015-1)-80000016-,2014-2015
1162,课程设计（软件工程）,1,,,90,NA,90,,90,NA,,NA,4,实践课,,NA,(2014-2015-1)-80000020-,2014-2015
1162,.NET程序设计,2,,,98,NA,98,,98,NA,,NA,4.8,专业任选课,,NA,(2014-2015-1)-80000021-,2014-2015
1162,网络协议分析,2,,,88,NA,62,,62,NA,,NA,1.2,专业限选课,,NA,(2014-2015-2)-80000003-,2014-2015
1162,网络编程,2,,,63,NA,63,,63,NA,,NA,1.3,专业限选课,,NA,(2014-2015-2)-80000022-,2014-2015
1162,编译原理,3,,,68,NA,68,,68,NA,,NA,1.8,专业限选课,,NA,(2014-2015-2)-80000015-,2014-2015
1162,游戏开发与设计,2,,,69,NA,69,,69,NA,,NA,1.9,专业限选课,,NA,(2014-2015-2)-80000007-,2014-2015
1162,通信网概论,2,,,70,NA,70,,70,NA,,NA,2,专业限选课,,NA,(2014-2015-2)-80000002-,2014-2015
1162,数据挖掘基础,2,,,77,NA,77,,77,NA,,NA,2.7,专业限选课,,NA,(2014-2015-2)-80000005-,2014-2015
1162,数字图像处理,2,,,78,NA,78,,78,NA,,NA,2.8,专业限选课,,NA,(2014-2015-2)-80000004-,2014-2015
1162,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1162,毕业设计,6,,,82.4,NA,82,,82,NA,,NA,3.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1162,职业方向培训,5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1164,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49467,2012-2013
1164,大学英语,4,,,,NA,68,,68,NA,,NA,1.8,公共课,,NA,(2012-2013-1)-04132060-49468,2012-2013
1164,计算机导论,2,,,,NA,75,,75,NA,,NA,2.5,公共必修课,,NA,(2012-2013-1)-05132035-49470,2012-2013
1164,线性代数,3,,,,NA,75.3,,75.3,NA,,NA,2.53,专业基础课,,NA,(2012-2013-1)-07132103-49472,2012-2013
1164,高等数学,5,,,,NA,76.3,,76.3,NA,,NA,2.63,专业基础课,,NA,(2012-2013-1)-07132016-49471,2012-2013
1164,程序设计基础(C语言),4,,,,NA,80,,80,NA,,NA,3,专业必修课,,NA,(2012-2013-1)-05011049-49469,2012-2013
1164,马克思主义基本原理,2,,,,NA,81.6,,81.6,NA,,NA,3.16,公共基础课,,NA,(2012-2013-1)-03011001-49466,2012-2013
1164,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49473,2012-2013
1164,心理健康教育,2,,,,NA,89.2,,89.2,NA,,NA,3.92,公共课,,NA,(2012-2013-1)-10332063-49474,2012-2013
1164,公共体育,1,,,81,NA,81,,81,NA,,NA,3.1,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010025-7,2012-2013
1164,法经济学,2,63,,66,NA,65,,65,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-03041015-05010016-1,2012-2013
1164,大学英语(2),4,91,85,57.5,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1164,程序设计基础项目,1.5,,,83,NA,83,,83,NA,,NA,3.3,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1164,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1164,大学物理(1),4,82,,52,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1164,电路原理,2,97,,51,NA,65,,65,NA,,NA,1.5,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1164,数据结构,4,90,,50,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1164,高等数学(2),5,77.5,,71,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1164,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1164,离散数学,4,100,,80,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1164,思想道德修养与法律基础,2,95,,80,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1164,Photoshop图像处理,2,78,80,78,76,78,,78,NA,,NA,2.8,公共任选课,科学与技术,0,(2013-2014-1)-10000006-10030218-1,2013-2014
1164,网页制作及网站开发技术,2,70,,60,NA,64,,64,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000020-05010001-1,2013-2014
1164,办公自动化,2,80,,75,NA,78,,78,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05132013-10030209-2,2013-2014
1164,大学物理实验,1,,,,62,62,,62,NA,,NA,1.2,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1164,大学英语（五）,4,91,,45,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1164,概率论与数理统计,3,93,,57,NA,71,,71,NA,,NA,2.1,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1164,模拟电子技术,3,94,,47,NA,71,,71,NA,,NA,2.1,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1164,毛泽东思想和中国特色社会主义理论体系概论,4,85,,74,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1164,面向对象程序设计(C++),3,100,,65,NA,79,,79,NA,,NA,2.9,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1164,电子电工实习,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1164,大学物理(2),2,67,,89,NA,82,,82,NA,,NA,3.2,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1164,面向对象程序设计课程设计,1.5,,,,84,84,,84,NA,,NA,3.4,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1164,物联网概论,2,85,,83,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1164,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1164,篮球,2,84,,90,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2013-2014-1)-01-08010010-7,2013-2014
1164,计算机网络基础,4,95,,55,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1164,大学英语（四）,4,95,,47,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1164,Linux程序设计,4,82,,66,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1164,MySQL数据库,3,84,,70,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1164,中国近代史纲要,2,93,,65,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1164,数学实验,1,89,,88,NA,88.5,,88.5,NA,,NA,3.85,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1164,篮球,2,86,,96,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-2)-01-08010010-9,2013-2014
1164,数字逻辑,3,90,,98,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1164,单片机技术,3,73,,67,NA,70,,70,NA,,NA,2,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1164,短距离无线通信技术,2.5,78,,79,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1164,RFID技术与应用,2.5,81,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1164,操作系统,3,93,,73,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1164,传感器技术与应用,2.5,90,,78,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1164,嵌入式程序设计,4.5,86,,85,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1164,数据获取与处理嵌入式程序开发,2,,,86,NA,86,,86,NA,,NA,3.6,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
