学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1137,程序设计基础(C语言),4,,,,NA,64.4,,64.4,NA,,NA,1.44,专业必修课,,NA,(2012-2013-1)-05011049-49065,2012-2013
1137,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49063,2012-2013
1137,马克思主义基本原理,2,,,,NA,69.2,,69.2,NA,,NA,1.92,公共基础课,,NA,(2012-2013-1)-03011001-49062,2012-2013
1137,大学英语,4,,,,NA,83.5,,83.5,NA,,NA,3.35,公共课,,NA,(2012-2013-1)-04132060-49064,2012-2013
1137,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49066,2012-2013
1137,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49071,2012-2013
1137,心理健康教育,2,,,,NA,95,,95,NA,,NA,4.5,公共课,,NA,(2012-2013-1)-10332063-49072,2012-2013
1137,大学英语(2),4,95,95,62.5,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1137,程序设计基础项目,1.5,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1137,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1137,数据结构,4,83,,32,NA,52,,52,66,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1137,电路原理,2,97,,45,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1137,高等数学(2),5,95,,50,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1137,离散数学,4,100,,54,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1137,公共体育,1,,,75,NA,75,,75,NA,,NA,2.5,公共基础课,,0,(2012-2013-2)-08132037-08010017-7,2012-2013
1137,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1137,思想道德修养与法律基础,2,95,,78,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1137,大学物理(1),4,80,,38,NA,51,,51,45,,87,NA,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1137,办公自动化软件高级应用,2,90,,58.6,NA,68,,68,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05011024-10030068-1,2013-2014
1137,网页设计与制作,2,85,77,85,NA,83,,83,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05132061-03010008-1,2013-2014
1137,概率论与数理统计,3,94,,46,NA,65,,65,NA,,NA,1.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1137,大学物理实验,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1137,大学英语（五）,4,95,,49,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1137,毛泽东思想和中国特色社会主义理论体系概论,4,92,,71,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1137,物联网概论,2,,,80,NA,80,,80,NA,,NA,3,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1137,大学物理(2),2,75,,84,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1137,模拟电子技术,3,97,,70,NA,84,,84,NA,,NA,3.4,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1137,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1137,面向对象程序设计课程设计,1.5,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1137,电子电工实习,1,,,,86,86,,86,NA,,NA,3.6,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1137,面向对象程序设计(C++),3,100,,79,NA,87,,87,NA,,NA,3.7,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1137,田径,2,92,0,92,0,92,,92,NA,,NA,4.2,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1137,化学与人类,2,,,87,NA,87,,87,NA,,NA,NA,网络公共选修课,科学与技术,0,(2013-2014-2)-10000050-jz100004-3,2013-2014
1137,国学精粹：《千字文》赏析及书写,2,80,,70,NA,73,,73,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-90000010-jz100012-1,2013-2014
1137,计算机网络基础,4,95,,36,NA,60,,60,NA,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1137,中国近代史纲要,2,82,,52,NA,64,,64,NA,,NA,1.4,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1137,大学英语（四）,4,85,,50,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1137,Linux程序设计,4,88,,66,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1137,MySQL数据库,3,87,,77,NA,80,,80,NA,,NA,3,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1137,数字逻辑,3,85,,81,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1137,田径,2,82,,96,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1137,数学实验,1,90,,92,NA,91,,91,NA,,NA,4.1,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1137,科学启蒙,2,66,,68,NA,67,,67,NA,,NA,NA,网络公共选修课,科学与技术,0,(2014-2015-1)-10000047-jz100001-2,2014-2015
1137,传感器技术与应用,2.5,83,,75,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1137,单片机技术,3,84,,74,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1137,嵌入式程序设计,4.5,85,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1137,图像处理技术,2,85,,83,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1137,数据获取与处理嵌入式程序开发,2,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1137,音视频处理,2,87.5,,92,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1137,短距离无线通信技术,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1137,RFID技术与应用,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1137,无线传感器网络,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1137,可视化程序设计,1.5,,,91,NA,91,,91,NA,,NA,4.1,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1137,可视化程序设计(QT),3.5,92,90,90,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1137,物联网通信与组网技术,3,100,,88,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1137,动画制作技术,2,100,,90,NA,94,,94,NA,,NA,4.4,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1137,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1137,职业方向培训,5,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1137,毕业设计,6,,,75.9,NA,76,,76,NA,,NA,2.6,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1139,程序设计基础(C语言),4,,,,NA,52.2,,52.2,61,,NA,1,专业必修课,,NA,(2012-2013-1)-05011049-49087,2012-2013
1139,线性代数,3,,,,NA,60.5,,60.5,NA,,NA,1.05,专业基础课,,NA,(2012-2013-1)-07132103-49091,2012-2013
1139,高等数学,5,,,,NA,63.7,,63.7,NA,,NA,1.37,专业基础课,,NA,(2012-2013-1)-07132016-49090,2012-2013
1139,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49085,2012-2013
1139,大学英语,4,,,,NA,71.1,,71.1,NA,,NA,2.11,公共课,,NA,(2012-2013-1)-04132060-49086,2012-2013
1139,马克思主义基本原理,2,,,,NA,79,,79,NA,,NA,2.9,公共基础课,,NA,(2012-2013-1)-03011001-49084,2012-2013
1139,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49089,2012-2013
1139,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49092,2012-2013
1139,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49094,2012-2013
1139,公共体育,1,,,74,NA,74,,74,NA,,NA,2.4,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010029-5,2012-2013
1139,法经济学,2,63,,66,NA,65,,65,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-03041015-05010016-1,2012-2013
1139,程序设计基础项目,1.5,,,,78,78,,78,NA,,NA,2.8,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1139,大学英语(2),4,90,90,65.5,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1139,新技术讲座(2),0.5,,,83,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1139,大学物理(1),4,78,,24,NA,40,,40,60,,NA,1,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1139,数据结构,4,97,,36,NA,60,,60,NA,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1139,高等数学(2),5,87.5,,43,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1139,电路原理,2,93,,47,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1139,离散数学,4,100,,52,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1139,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1139,思想道德修养与法律基础,2,95,,86,NA,90,,90,NA,,NA,4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1139,社会问题,2,90,,80,NA,84,,84,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-1)-10041009-10010002-1,2013-2014
1139,大学英语（五）,4,81,,47,NA,64,,64,NA,,NA,1.4,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1139,毛泽东思想和中国特色社会主义理论体系概论,4,92,,51,NA,67,,67,NA,,NA,1.7,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1139,大学物理(2),2,75,,63,NA,67,,67,NA,,NA,1.7,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1139,模拟电子技术,3,94,,46,NA,70,,70,NA,,NA,2,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1139,大学物理实验,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1139,田径,2,82,0,68,0,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1139,概率论与数理统计,3,94,,66,NA,77,,77,NA,,NA,2.7,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1139,电子电工实习,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1139,面向对象程序设计(C++),3,90,,79,NA,83,,83,NA,,NA,3.3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1139,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1139,物联网概论,2,,,86,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1139,面向对象程序设计课程设计,1.5,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1139,国学精粹：《千字文》赏析及书写,2,80,,68,NA,72,,72,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-90000010-jz100012-1,2013-2014
1139, 影视鉴赏,2,,,63.4,NA,63,,63,NA,,NA,1.3,网络公共选修课,艺术,0,(2013-2014-2)-10000056-jz100010-6,2013-2014
1139,计算机网络基础,4,90,,27,NA,52,,52,69,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1139,Linux程序设计,4,83,,50,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1139,中国近代史纲要,2,79,,56,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1139,数字逻辑,3,80,,62.5,NA,70,,70,NA,,NA,2,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1139,大学英语（四）,4,89,,59,NA,74,,74,NA,,NA,2.4,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1139,田径,2,74,,77,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1139,MySQL数据库,3,87,,82,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1139,数学实验,1,91,,84,NA,87.5,,87.5,NA,,NA,3.75,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1139,单片机技术,3,72,,56,NA,64,,64,NA,,NA,1.4,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1139,操作系统,3,80,,50,NA,65,,65,NA,,NA,1.5,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1139,嵌入式程序设计,4.5,80,,73,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1139,传感器技术与应用,2.5,83,,75,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1139,数据获取与处理嵌入式程序开发,2,,,80,NA,80,,80,NA,,NA,3,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1139,RFID技术与应用,2.5,83,,80,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1139,短距离无线通信技术,2.5,81,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1139,计算机组成原理,3,91,,67,NA,77,,77,NA,,NA,2.7,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1139,无线传感器网络,2.5,85,,80,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1139,物联网通信与组网技术,3,85,,80,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1139,可视化程序设计,1.5,,,84,NA,84,,84,NA,,NA,3.4,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1139,可视化程序设计(QT),3.5,84,86,84,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1139,岗前培训,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1139,毕业设计,6,,,77.4,NA,77,,77,NA,,NA,2.7,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1139,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1141,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49106,2012-2013
1141,程序设计基础(C语言),4,,,,NA,78.2,,78.2,NA,,NA,2.82,专业必修课,,NA,(2012-2013-1)-05011049-49108,2012-2013
1141,大学英语,4,,,,NA,79,,79,NA,,NA,2.9,公共课,,NA,(2012-2013-1)-04132060-49107,2012-2013
1141,线性代数,3,,,,NA,79.1,,79.1,NA,,NA,2.91,专业基础课,,NA,(2012-2013-1)-07132103-49111,2012-2013
1141,马克思主义基本原理,2,,,,NA,81.6,,81.6,NA,,NA,3.16,公共基础课,,NA,(2012-2013-1)-03011001-49105,2012-2013
1141,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49112,2012-2013
1141,高等数学,5,,,,NA,94.1,,94.1,NA,,NA,4.41,专业基础课,,NA,(2012-2013-1)-07132016-49110,2012-2013
1141,计算机导论,2,,,,NA,95,,95,NA,,NA,4.5,公共必修课,,NA,(2012-2013-1)-05132035-49109,2012-2013
1141,心理健康教育,2,,,,NA,95,,95,NA,,NA,4.5,公共课,,NA,(2012-2013-1)-10332063-49113,2012-2013
1141,公共体育,1,,,90,NA,90,,90,NA,,NA,4,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010027-7,2012-2013
1141,大学英语(2),4,80,80,73.5,NA,77,,77,NA,,NA,2.7,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1141,新技术讲座(2),0.5,,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1141,程序设计基础项目,1.5,,,,83,83,,83,NA,,NA,3.3,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1141,数据结构,4,91,,62,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1141,电路原理,2,97,,67,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1141,大学物理(1),4,90,,74,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1141,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1141,思想道德修养与法律基础,2,95,,79,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1141,离散数学,4,100,,88,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1141,高等数学(2),5,92.5,,97,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1141,学校文化建设,2,80,,85,NA,82.5,,82.5,NA,,NA,NA,公共任选课,艺术,0,(2013-2014-1)-10000037-01010012-1,2013-2014
1141,大学物理实验,1,,,,64,64,,64,NA,,NA,1.4,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1141,大学英语（五）,4,83,,65,NA,74,,74,NA,,NA,2.4,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1141,大学物理(2),2,69,,86,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1141,面向对象程序设计课程设计,1.5,,,,84,84,,84,NA,,NA,3.4,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1141,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1141,概率论与数理统计,3,94,,80,NA,86,,86,NA,,NA,3.6,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1141,模拟电子技术,3,96,,77,NA,87,,87,NA,,NA,3.7,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1141,电子电工实习,1,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1141,毛泽东思想和中国特色社会主义理论体系概论,4,96,,84,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1141,足球,2,90,,92,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1141,物联网概论,2,,,94,NA,94,,94,NA,,NA,4.4,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1141,面向对象程序设计(C++),3,100,,96,NA,98,,98,NA,,NA,4.8,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1141,用经济学智慧解读中国,2,,,83.4,NA,83,,83,NA,,NA,NA,网络公共选修课,经济与社会,0,(2013-2014-2)-10000053-jz100007-3,2013-2014
1141,中华民族精神,2,,,85,NA,85,,85,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-2)-10000049-jz100003-3,2013-2014
1141,中国近代史纲要,2,83,,49,NA,63,,63,NA,,NA,1.3,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1141,大学英语（四）,4,85,,57,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1141,Linux程序设计,4,90,,70,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1141,足球,2,84,,80,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1141,计算机网络基础,4,95,,73,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1141,MySQL数据库,3,87,,88,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1141,数学实验,1,92,,88,NA,90,,90,NA,,NA,4,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1141,数字逻辑,3,95,,99,NA,97,,97,NA,,NA,4.7,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1141,传感器技术与应用,2.5,88,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1141,RFID技术与应用,2.5,80,,83,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1141,短距离无线通信技术,2.5,83,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1141,单片机技术,3,85,,82,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1141,音视频处理,2,82.5,,86,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1141,图像处理技术,2,90,,87,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1141,嵌入式程序设计,4.5,95,,92,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1141,数据获取与处理嵌入式程序开发,2,,,95,NA,95,,95,NA,,NA,4.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1141,物联网通信与组网技术,3,85,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1141,可视化程序设计(QT),3.5,86,85,89,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1141,可视化程序设计,1.5,,,88,NA,88,,88,NA,,NA,3.8,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1141,无线传感器网络,2.5,95,,92,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1141,动画制作技术,2,97.5,,91,NA,94,,94,NA,,NA,4.4,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1141,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1141,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1141,毕业设计,6,,,82,NA,82,,82,NA,,NA,3.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1143,程序设计基础(C语言),4,,,,NA,54.6,,54.6,60,,NA,1,专业必修课,,NA,(2012-2013-1)-05011049-49127,2012-2013
1143,线性代数,3,,,,NA,62.4,,62.4,NA,,NA,1.24,专业基础课,,NA,(2012-2013-1)-07132103-49131,2012-2013
1143,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49125,2012-2013
1143,马克思主义基本原理,2,,,,NA,74.2,,74.2,NA,,NA,2.42,公共基础课,,NA,(2012-2013-1)-03011001-49124,2012-2013
1143,高等数学,5,,,,NA,77.4,,77.4,NA,,NA,2.74,专业基础课,,NA,(2012-2013-1)-07132016-49130,2012-2013
1143,大学英语,4,,,,NA,81.8,,81.8,NA,,NA,3.18,公共课,,NA,(2012-2013-1)-04132060-49126,2012-2013
1143,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49133,2012-2013
1143,计算机导论,2,,,,NA,95,,95,NA,,NA,4.5,公共必修课,,NA,(2012-2013-1)-05132035-49129,2012-2013
1143,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-49132,2012-2013
1143,公共体育,1,,,84,NA,84,,84,NA,,NA,3.4,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010006-7,2012-2013
1143,大学英语(2),4,80,80,62,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1143,程序设计基础项目,1.5,,,,80,80,,80,NA,,NA,3,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1143,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1143,数据结构,4,100,,33.5,NA,60,,60,NA,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
