y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
183235.49 ,98.00 ,285.33 ,0.00 ,527957.60 ,4.00 ,10919.50 ,0.67 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
329554.07 ,98.00 ,290.46 ,0.00 ,527957.60 ,3.00 ,16595.00 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
122872.42 ,100.00 ,266.73 ,0.00 ,527957.60 ,3.00 ,14694.67 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
234719.13 ,100.00 ,238.07 ,0.00 ,527957.60 ,7.00 ,14510.86 ,0.64 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
108081.86 ,100.00 ,243.53 ,0.00 ,527957.60 ,6.00 ,14215.67 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
110633.09 ,97.00 ,229.46 ,348.20 ,527957.60 ,4.00 ,14166.25 ,0.63 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
179717.27 ,97.00 ,254.84 ,0.00 ,527957.60 ,13.00 ,14938.46 ,0.65 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
146330.06 ,97.00 ,239.07 ,299.80 ,527957.60 ,10.00 ,12240.80 ,0.62 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
138126.77 ,98.75 ,263.64 ,0.00 ,527957.60 ,9.00 ,13581.78 ,0.65 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
230657.73 ,98.75 ,273.85 ,7434.28 ,527957.60 ,5.00 ,31571.40 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
123809.10 ,98.75 ,297.10 ,258.22 ,527957.60 ,7.00 ,13667.57 ,0.63 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
114003.37 ,100.00 ,286.29 ,5010.89 ,527957.60 ,11.00 ,21332.18 ,0.60 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
152036.51 ,70.00 ,261.37 ,0.00 ,670514.58 ,0.00 ,0.00 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
175884.83 ,70.00 ,262.84 ,2014.30 ,670514.58 ,0.00 ,0.00 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
165866.66 ,70.00 ,263.27 ,0.00 ,670514.58 ,0.00 ,0.00 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
210606.14 ,70.00 ,298.39 ,0.00 ,670514.58 ,2.00 ,12255.00 ,0.67 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
106060.42 ,70.00 ,318.73 ,0.00 ,670514.58 ,6.00 ,5254.83 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
83462.08 ,72.00 ,335.40 ,2663.00 ,670514.58 ,6.00 ,18393.17 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
169261.18 ,72.00 ,302.30 ,0.00 ,670514.58 ,4.00 ,10919.50 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
285045.11 ,72.00 ,284.93 ,0.00 ,670514.58 ,3.00 ,16595.00 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
236307.58 ,74.00 ,260.48 ,0.00 ,670514.58 ,3.00 ,14694.67 ,0.67 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
356643.28 ,74.00 ,250.94 ,0.00 ,670514.58 ,7.00 ,14510.86 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
194341.05 ,74.00 ,247.05 ,0.00 ,670514.58 ,6.00 ,14215.67 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
165199.73 ,72.00 ,249.41 ,0.00 ,670514.58 ,4.00 ,14166.25 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
244284.73 ,72.00 ,244.29 ,0.00 ,670514.58 ,13.00 ,14938.46 ,0.63 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
215060.07 ,72.00 ,244.14 ,0.00 ,670514.58 ,10.00 ,12240.80 ,0.62 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
290389.03 ,72.00 ,277.05 ,0.00 ,670514.58 ,9.00 ,13581.78 ,0.66 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
476075.61 ,72.00 ,297.46 ,0.00 ,670514.58 ,5.00 ,31571.40 ,0.65 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
194024.57 ,72.00 ,323.44 ,262.23 ,670514.58 ,7.00 ,13667.57 ,0.62 ,FO,B,运动城,196.00 ,T2,61.27 ,0.00 ,8.00 
96331.12 ,70.00 ,318.54 ,13398.19 ,670514.58 ,11.00 ,21332.18 ,0.57 ,FO,B,运动城,196.00 ,T2,61.27 ,16.00 ,8.00 
359083.26 ,62.90 ,528.51 ,16935.03 ,243451.94 ,0.00 ,0.00 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
282195.10 ,62.90 ,514.27 ,5160.50 ,243451.94 ,0.00 ,0.00 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
284402.59 ,62.90 ,545.81 ,7541.87 ,243451.94 ,0.00 ,0.00 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
426485.53 ,62.90 ,537.03 ,1016.47 ,243451.94 ,2.00 ,12255.00 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
339596.83 ,62.90 ,561.89 ,4899.60 ,243451.94 ,6.00 ,5254.83 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
347759.05 ,65.00 ,590.40 ,35898.34 ,243451.94 ,6.00 ,18393.17 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
541631.36 ,65.00 ,584.52 ,0.00 ,243451.94 ,4.00 ,10919.50 ,0.98 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
804971.06 ,65.00 ,606.35 ,0.00 ,243451.94 ,3.00 ,16595.00 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
333269.61 ,68.00 ,545.92 ,0.00 ,243451.94 ,3.00 ,14694.67 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
412987.91 ,68.00 ,485.32 ,3469.80 ,243451.94 ,7.00 ,14510.86 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
242143.93 ,68.00 ,468.43 ,4484.22 ,243451.94 ,6.00 ,14215.67 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
171267.82 ,70.00 ,459.47 ,5974.51 ,243451.94 ,4.00 ,14166.25 ,0.98 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
261582.01 ,70.00 ,493.48 ,1081.87 ,243451.94 ,13.00 ,14938.46 ,0.98 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
197196.25 ,70.00 ,534.21 ,8559.41 ,243451.94 ,10.00 ,12240.80 ,1.00 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
185339.60 ,66.48 ,548.14 ,300.10 ,243451.94 ,9.00 ,13581.78 ,1.00 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
296920.55 ,66.48 ,560.53 ,13920.06 ,243451.94 ,5.00 ,31571.40 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
167245.91 ,66.48 ,585.79 ,19935.41 ,243451.94 ,7.00 ,13667.57 ,0.99 ,CS,B,购物中心,82.00 ,T1,58.43 ,0.00 ,6.00 
141896.97 ,62.90 ,570.57 ,60268.95 ,243451.94 ,11.00 ,21332.18 ,0.97 ,CS,B,购物中心,82.00 ,T1,58.43 ,16.00 ,6.00 
402118.16 ,95.45 ,526.20 ,50146.50 ,785711.96 ,0.00 ,0.00 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
278155.04 ,95.45 ,521.02 ,5055.50 ,785711.96 ,0.00 ,0.00 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
251600.55 ,95.45 ,517.17 ,32945.17 ,785711.96 ,0.00 ,0.00 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
500956.03 ,95.45 ,539.03 ,1751.13 ,785711.96 ,2.00 ,12255.00 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
382507.29 ,95.45 ,583.73 ,9336.38 ,785711.96 ,6.00 ,5254.83 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
291690.17 ,92.00 ,578.45 ,69466.64 ,785711.96 ,6.00 ,18393.17 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
721580.68 ,92.00 ,589.32 ,0.00 ,785711.96 ,4.00 ,10919.50 ,0.99 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
1034811.20 ,92.00 ,617.86 ,0.00 ,785711.96 ,3.00 ,16595.00 ,0.99 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
532001.40 ,90.00 ,596.16 ,0.00 ,785711.96 ,3.00 ,14694.67 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
488380.92 ,90.00 ,505.13 ,3665.60 ,785711.96 ,7.00 ,14510.86 ,0.99 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
125682.07 ,90.00 ,530.52 ,12596.42 ,785711.96 ,6.00 ,14215.67 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
52784.08 ,92.00 ,513.62 ,5666.79 ,785711.96 ,4.00 ,14166.25 ,0.99 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
-107874.02 ,92.00 ,558.07 ,1652.85 ,785711.96 ,13.00 ,14938.46 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
30200.09 ,92.00 ,536.32 ,8416.41 ,785711.96 ,10.00 ,12240.80 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
87517.88 ,92.36 ,533.00 ,297.34 ,785711.96 ,9.00 ,13581.78 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
167160.09 ,92.36 ,534.63 ,16668.54 ,785711.96 ,5.00 ,31571.40 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
98298.62 ,92.36 ,583.10 ,18729.83 ,785711.96 ,7.00 ,13667.57 ,1.00 ,CS,A,购物中心,90.00 ,T1,58.43 ,0.00 ,7.00 
-54096.72 ,95.45 ,588.96 ,127989.93 ,785711.96 ,11.00 ,21332.18 ,0.96 ,CS,A,购物中心,90.00 ,T1,58.43 ,16.00 ,7.00 
418765.68 ,72.95 ,279.09 ,10000.00 ,1368264.50 ,0.00 ,0.00 ,0.67 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
376033.82 ,72.95 ,269.63 ,6545.65 ,1368264.50 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
421023.46 ,72.95 ,257.26 ,930.00 ,1368264.50 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
661214.11 ,72.95 ,276.96 ,10000.00 ,1368264.50 ,2.00 ,12255.00 ,0.71 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
332948.11 ,72.95 ,278.76 ,14803.69 ,1368264.50 ,6.00 ,5254.83 ,0.71 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
392876.17 ,77.00 ,301.20 ,24301.20 ,1368264.50 ,6.00 ,18393.17 ,0.71 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
863134.16 ,77.00 ,296.68 ,0.00 ,1368264.50 ,4.00 ,10919.50 ,0.74 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
1265713.94 ,77.00 ,285.96 ,10000.00 ,1368264.50 ,3.00 ,16595.00 ,0.83 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
571504.09 ,80.00 ,259.71 ,10000.00 ,1368264.50 ,3.00 ,14694.67 ,0.80 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
1138266.86 ,80.00 ,242.23 ,10000.00 ,1368264.50 ,7.00 ,14510.86 ,0.69 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
639602.40 ,80.00 ,237.71 ,10000.00 ,1368264.50 ,6.00 ,14215.67 ,0.64 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
510148.55 ,81.00 ,227.93 ,10348.20 ,1368264.50 ,4.00 ,14166.25 ,0.62 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
851951.18 ,81.00 ,217.10 ,10000.00 ,1368264.50 ,13.00 ,14938.46 ,0.52 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
297432.84 ,81.00 ,212.77 ,24756.00 ,1368264.50 ,10.00 ,12240.80 ,0.58 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
752009.78 ,77.74 ,258.08 ,10000.00 ,1368264.50 ,9.00 ,13581.78 ,0.72 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
1192195.20 ,77.74 ,293.47 ,19256.03 ,1368264.50 ,5.00 ,31571.40 ,0.64 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
770433.35 ,77.74 ,307.32 ,10518.86 ,1368264.50 ,7.00 ,13667.57 ,0.62 ,FO,A+,购物中心,363.90 ,T1,58.43 ,0.00 ,13.00 
530690.26 ,72.95 ,319.27 ,27235.86 ,1368264.50 ,11.00 ,21332.18 ,0.61 ,FO,A+,购物中心,363.90 ,T1,58.43 ,16.00 ,13.00 
29865.88 ,75.70 ,473.28 ,41305.45 ,305112.23 ,0.00 ,0.00 ,1.00 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
48296.75 ,75.70 ,464.36 ,8571.50 ,305112.23 ,0.00 ,0.00 ,0.97 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
51106.04 ,75.70 ,486.30 ,16683.69 ,305112.23 ,0.00 ,0.00 ,1.00 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
113799.52 ,75.70 ,473.80 ,1172.07 ,305112.23 ,2.00 ,12255.00 ,0.99 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
66207.10 ,75.70 ,423.60 ,10527.42 ,305112.23 ,6.00 ,5254.83 ,0.97 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
16560.08 ,75.00 ,560.11 ,66182.93 ,305112.23 ,6.00 ,18393.17 ,0.98 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
51534.34 ,75.00 ,595.71 ,0.00 ,305112.23 ,4.00 ,10919.50 ,0.98 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
140533.50 ,75.00 ,551.35 ,1442.74 ,305112.23 ,3.00 ,16595.00 ,0.98 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
125358.86 ,80.00 ,517.81 ,4231.68 ,305112.23 ,3.00 ,14694.67 ,1.00 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
96648.47 ,80.00 ,472.21 ,12080.70 ,305112.23 ,7.00 ,14510.86 ,0.99 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
35077.68 ,80.00 ,416.60 ,11643.15 ,305112.23 ,6.00 ,14215.67 ,0.95 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
34972.01 ,80.00 ,404.23 ,13706.49 ,305112.23 ,4.00 ,14166.25 ,0.93 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
38097.63 ,80.00 ,376.44 ,4959.65 ,305112.23 ,13.00 ,14938.46 ,0.92 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
41802.54 ,80.00 ,416.77 ,16717.68 ,305112.23 ,10.00 ,12240.80 ,0.91 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
57549.28 ,77.68 ,465.79 ,2158.77 ,305112.23 ,9.00 ,13581.78 ,0.91 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
66421.17 ,77.68 ,484.47 ,17531.97 ,305112.23 ,5.00 ,31571.40 ,0.91 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
29490.64 ,77.68 ,478.72 ,12766.28 ,305112.23 ,7.00 ,13667.57 ,0.90 ,CS,D,购物中心,100.00 ,T2,57.03 ,0.00 ,4.00 
-27756.49 ,75.70 ,460.44 ,110852.99 ,305112.23 ,11.00 ,21332.18 ,0.88 ,CS,D,购物中心,100.00 ,T2,57.03 ,16.00 ,4.00 
192824.78 ,88.60 ,463.33 ,17721.45 ,960820.56 ,0.00 ,0.00 ,0.99 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
165931.68 ,88.60 ,480.24 ,6636.50 ,960820.56 ,0.00 ,0.00 ,0.97 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
158789.60 ,88.60 ,499.08 ,7710.01 ,960820.56 ,0.00 ,0.00 ,1.00 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
212879.96 ,88.60 ,505.33 ,598.20 ,960820.56 ,2.00 ,12255.00 ,1.00 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
75794.47 ,88.60 ,527.81 ,9084.89 ,960820.56 ,6.00 ,5254.83 ,1.00 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
35560.82 ,90.00 ,559.60 ,41830.19 ,960820.56 ,6.00 ,18393.17 ,0.99 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
82122.08 ,90.00 ,617.50 ,0.00 ,960820.56 ,4.00 ,10919.50 ,0.98 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
201155.63 ,90.00 ,572.91 ,0.00 ,960820.56 ,3.00 ,16595.00 ,0.97 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
179001.77 ,91.00 ,517.69 ,0.00 ,960820.56 ,3.00 ,14694.67 ,0.98 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
151299.65 ,91.00 ,459.64 ,8366.76 ,960820.56 ,7.00 ,14510.86 ,0.97 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
74287.99 ,91.00 ,451.31 ,9463.42 ,960820.56 ,6.00 ,14215.67 ,1.00 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
132811.00 ,92.00 ,332.59 ,5839.71 ,960820.56 ,4.00 ,14166.25 ,0.75 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
61452.06 ,92.00 ,416.88 ,2983.39 ,960820.56 ,13.00 ,14938.46 ,1.00 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
49324.23 ,92.00 ,470.35 ,17762.76 ,960820.56 ,10.00 ,12240.80 ,0.99 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
86523.27 ,90.40 ,531.90 ,908.60 ,960820.56 ,9.00 ,13581.78 ,0.99 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
199557.41 ,90.40 ,494.26 ,9897.30 ,960820.56 ,5.00 ,31571.40 ,0.95 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
41144.01 ,90.40 ,459.43 ,12362.56 ,960820.56 ,7.00 ,13667.57 ,0.98 ,CS,B,购物中心,260.00 ,T2,58.40 ,0.00 ,4.00 
-14400.03 ,88.60 ,565.50 ,62694.46 ,960820.56 ,11.00 ,21332.18 ,0.95 ,CS,B,购物中心,260.00 ,T2,58.40 ,16.00 ,4.00 
-107.17 ,88.60 ,260.72 ,4093.00 ,62928.40 ,0.00 ,0.00 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
14701.87 ,88.60 ,262.56 ,2760.00 ,62928.40 ,0.00 ,0.00 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
27484.64 ,88.60 ,288.78 ,1750.00 ,62928.40 ,0.00 ,0.00 ,0.90 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
25285.91 ,88.60 ,292.25 ,1750.00 ,62928.40 ,2.00 ,12255.00 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
7525.48 ,88.60 ,295.96 ,4434.14 ,62928.40 ,6.00 ,5254.83 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
-1079.96 ,90.00 ,322.46 ,4565.30 ,62928.40 ,6.00 ,18393.17 ,0.92 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
21307.97 ,90.00 ,312.47 ,0.00 ,62928.40 ,4.00 ,10919.50 ,0.90 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
26714.76 ,90.00 ,291.14 ,0.00 ,62928.40 ,3.00 ,16595.00 ,0.85 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
5530.55 ,91.00 ,288.45 ,1750.00 ,62928.40 ,3.00 ,14694.67 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
38380.50 ,91.00 ,263.84 ,2094.80 ,62928.40 ,7.00 ,14510.86 ,0.87 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
24082.76 ,91.00 ,259.72 ,1962.60 ,62928.40 ,6.00 ,14215.67 ,0.90 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
5113.04 ,92.00 ,248.81 ,7245.60 ,62928.40 ,4.00 ,14166.25 ,0.92 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
11011.74 ,92.00 ,256.04 ,1750.00 ,62928.40 ,13.00 ,14938.46 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
4290.24 ,92.00 ,246.40 ,5168.96 ,62928.40 ,10.00 ,12240.80 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
20117.15 ,90.40 ,292.93 ,2198.68 ,62928.40 ,9.00 ,13581.78 ,0.90 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
34608.14 ,90.40 ,277.61 ,1966.75 ,62928.40 ,5.00 ,31571.40 ,0.86 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
11055.61 ,90.40 ,326.24 ,4599.90 ,62928.40 ,7.00 ,13667.57 ,0.91 ,CS,D,购物中心,30.00 ,T1,56.37 ,0.00 ,2.00 
7883.30 ,88.60 ,359.81 ,9537.18 ,62928.40 ,11.00 ,21332.18 ,0.89 ,CS,D,购物中心,30.00 ,T1,56.37 ,16.00 ,2.00 
73803.54 ,91.40 ,245.30 ,0.00 ,188821.03 ,0.00 ,0.00 ,0.62 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
69640.59 ,91.40 ,255.41 ,2115.10 ,188821.03 ,0.00 ,0.00 ,0.64 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
103752.64 ,91.40 ,246.82 ,0.00 ,188821.03 ,0.00 ,0.00 ,0.64 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
158630.72 ,91.40 ,269.91 ,0.00 ,188821.03 ,2.00 ,12255.00 ,0.66 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
116217.26 ,91.40 ,294.54 ,0.00 ,188821.03 ,6.00 ,5254.83 ,0.67 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
70259.24 ,94.00 ,317.49 ,1251.00 ,188821.03 ,6.00 ,18393.17 ,0.64 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
124291.18 ,94.00 ,298.15 ,0.00 ,188821.03 ,4.00 ,10919.50 ,0.65 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
161566.88 ,94.00 ,293.88 ,0.00 ,188821.03 ,3.00 ,16595.00 ,0.60 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
141602.53 ,99.00 ,282.76 ,0.00 ,188821.03 ,3.00 ,14694.67 ,0.66 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
205776.23 ,99.00 ,260.42 ,92.00 ,188821.03 ,7.00 ,14510.86 ,0.63 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
122280.18 ,99.00 ,261.61 ,0.00 ,188821.03 ,6.00 ,14215.67 ,0.64 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
97522.05 ,98.00 ,237.61 ,108.00 ,188821.03 ,4.00 ,14166.25 ,0.60 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
126535.63 ,98.00 ,248.47 ,0.00 ,188821.03 ,13.00 ,14938.46 ,0.62 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
117754.81 ,98.00 ,232.80 ,81.20 ,188821.03 ,10.00 ,12240.80 ,0.58 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
123206.90 ,95.60 ,268.58 ,0.00 ,188821.03 ,9.00 ,13581.78 ,0.63 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
213721.68 ,95.60 ,299.59 ,0.00 ,188821.03 ,5.00 ,31571.40 ,0.65 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
129024.02 ,95.60 ,298.31 ,0.00 ,188821.03 ,7.00 ,13667.57 ,0.62 ,FO,C,购物中心,87.00 ,T1,52.67 ,0.00 ,5.00 
105078.26 ,91.40 ,306.38 ,746.67 ,188821.03 ,11.00 ,21332.18 ,0.59 ,FO,C,购物中心,87.00 ,T1,52.67 ,16.00 ,5.00 
331751.57 ,87.15 ,261.71 ,5500.00 ,1671427.85 ,0.00 ,0.00 ,0.65 ,FO,A+,购物中心,343.71 ,T1,51.33 ,0.00 ,12.00 
247907.38 ,87.15 ,249.00 ,19008.90 ,1671427.85 ,0.00 ,0.00 ,0.63 ,FO,A+,购物中心,343.71 ,T1,51.33 ,0.00 ,12.00 
462964.88 ,87.15 ,259.48 ,0.00 ,1671427.85 ,0.00 ,0.00 ,0.64 ,FO,A+,购物中心,343.71 ,T1,51.33 ,16.00 ,12.00 
